,Car Name,Car url,Car Brand,Year,Selling Price,Current Value,KMs Driven,Fuel,Seller Type,max_power,Transmission,Owner,Mileage,Engine,Drive Type,Seats,Gear Box
937,Ssangyong Rexton RX6,/used-car-details/used-Mahindra-Ssangyong-Rexton-RX6-cars-Kolkata_F2923F9F83ADB3E809A13CD301A08AD2.htm,Mahindra,7,7.25,19.5666,58017,Diesel,Dealer,162.0,Manual,First Owner,12.4,2696,4WD,7,5
938,Polo Diesel Highline 1.2L,/used-car-details/used-Volkswagen-Polo-2009-2013-Diesel-Highline-1.2L-cars-Kolkata_EF41983E6C4490D2ED5C6476823287EA.htm,Volkswagen,8,2.8,7.5567,55000,Diesel,Dealer,73.9,Manual,First Owner,22.07,1199,FWD,5,5
939,Thar CRDe,/used-car-details/used-Mahindra-Thar-2015-2019-CRDe-cars-Kolkata_A026BED833647E52B4F21503E192685C.htm,Mahindra,3,8.45,16.24,4000,Diesel,Dealer,105.0,Manual,First Owner,16.55,2498,4WD,6,5
940,i20 Asta Option 1.2,/used-car-details/used-Hyundai-Elite-i20-2014-2015-Asta-Option-1.2-cars-Kolkata_67885A9EF41C5B5E406FDF4010D17EBE.htm,Hyundai,6,5.34,10.18,35000,Petrol,Dealer,81.83,Manual,First Owner,18.6,1197,FWD,5,5
941,Creta 1.6 CRDi SX Option,/used-car-details/used-Hyundai-Creta-2015-2020-1.6-CRDi-SX-Option-cars-Kolkata_D9D88EEF587B720EDF942CAF0DE03256.htm,Hyundai,5,8.74,15.835,55000,Diesel,Dealer,126.2,Manual,First Owner,19.67,1582,FWD,5,6
942,City i DTEC SV,/used-car-details/used-Honda-City-2014-2015-i-DTEC-SV-cars-Kolkata_836251F626A39694BE017DF86993410D.htm,Honda,7,5.45,15.54,57190,Diesel,Dealer,98.6,Manual,First Owner,26.0,1498,FWD,5,6
943,Grand i10 Era,/used-car-details/used-Hyundai-Grand-i10-2016-2017-Era-cars-Kolkata_A49FE54DF99C2C773ED531A1079229FD.htm,Hyundai,6,3.59,9.6888,27000,Petrol,Dealer,82.0,Manual,First Owner,18.9,1197,FWD,5,5
944,Swift Dzire VXI 1.2,/used-car-details/used-Maruti-Dzire-2017-2020-VXI-1.2-cars-Kolkata_B33B55D25FE9FC843D5E0B6C946379A2.htm,Maruti,2,6.3,8.34,17565,Petrol,Dealer,81.8,Manual,First Owner,21.21,1197,FWD,5,5
945,Brio E MT,/used-car-details/used-Honda-Brio-2013-2016-E-MT-cars-Kolkata_211A78612529BF4B3AAA5994F80AFB38.htm,Honda,5,3.5,9.4459,11000,Petrol,Dealer,86.8,Manual,First Owner,19.4,1198,FWD,5,5
946,7 Series 730Ld Sedan,/used-car-details/used-BMW-7-Series-730Ld-Sedan-cars-Kolkata_F8B699AD0A1A2EBC589899D9A4FD3CA0.htm,BMW,10,13.99,195.5,76500,Diesel,Dealer,258.0,Automatic,First Owner,16.46,2993,RWD,5,8
947,Celerio X ZXI Option BSIV,/used-car-details/used-Maruti-Celerio-X-ZXI-Option-BSIV-cars-Kolkata_40CB8CB5C10E320ABFFF07E0D0EFF9F5.htm,Maruti,3,4.34,6.109999999999999,24000,Petrol,Dealer,67.0,Manual,First Owner,21.63,998,FWD,5,5
948,Terrano XL,/used-car-details/used-Nissan-Terrano-2013-2017-XL-cars-Kolkata_B793176DB32094AE58B94A9CDCD3947C.htm,Nissan,5,6.0,16.193,8000,Petrol,Dealer,102.5,Manual,First Owner,13.24,1598,FWD,5,5
949,i20 Sportz 1.4 CRDi,/used-car-details/used-Hyundai-Elite-i20-2014-2015-Sportz-1.4-CRDi-cars-Kolkata_DA75FCFEC4F06D6C72DAC15ACA00B85E.htm,Hyundai,5,5.5,10.575,18000,Diesel,Dealer,88.73,Manual,First Owner,22.54,1396,FWD,5,6
950,Pajero Sport 4X2 AT,/used-car-details/used-Mitsubishi-Pajero-Sport-4X2-AT-cars-Kolkata_5E32C2BF0974C5D7274394DF05E45B9E.htm,Mitsubishi,6,14.11,38.0806,59000,Diesel,Dealer,175.56,Automatic,First Owner,13.5,2477,RWD,7,5
951,Swift VDI BSIV,/used-car-details/used-Maruti-Swift-2004-2011-VDI-BSIV-cars-Kolkata_95B795B411FB4E59965C427B600AEE7D.htm,Maruti,10,2.65,7.1519,53000,Diesel,Dealer,97.0140904669263,Manual,First Owner,17.8,1248,,5,5
952,Zen LX,/used-car-details/used-Maruti-Zen-LX-cars-Kolkata_A2B9DA0A07606CE53C80133F92B56289.htm,Maruti,17,0.65,1.7542,63000,Petrol,Dealer,60.0,Manual,First Owner,17.3,993,,5,5
953,Swift Dzire LXi,/used-car-details/used-Maruti-Swift-Dzire-2008-LXi-cars-Kolkata_28881F1BBB3B10889B6EAB15B6085BB9.htm,Maruti,13,1.4,8.34,60000,Petrol,Individual,85.8,Manual,First Owner,17.5,1298,2 WD,5,5
954,Elantra 1.6 SX Option,/used-car-details/used-Hyundai-Elantra-2015-2019-1.6-SX-Option-cars-Kolkata_C3458F3BC396E58848D3361B989A01A8.htm,Hyundai,2,11.99,22.255000000000003,32000,Diesel,Dealer,126.2,Manual,First Owner,22.54,1582,FWD,5,6
955,Etios GD,/used-car-details/used-Toyota-Etios-2013-2014-GD-cars-Kolkata_388A70D128D28917287CB63E1D934573.htm,Toyota,7,3.89,10.4985,38256,Diesel,Dealer,67.04,Manual,First Owner,23.59,1364,FWD,5,5
956,Sunny Diesel XL,/used-car-details/used-Nissan-Sunny-2011-2013-Diesel-XL-cars-Kolkata_23F7FB01AD2280C2A95FFF2C675915FB.htm,Nissan,9,1.79,4.8309,37256,Diesel,Dealer,84.8,Manual,First Owner,21.64,1461,FWD,5,5
957,Polo Petrol Comfortline 1.2L,/used-car-details/used-Volkswagen-Polo-2009-2013-Petrol-Comfortline-1.2L-cars-Kolkata_32248E406164081655B21DC037309CA3.htm,Volkswagen,9,2.5,8.985,45000,Petrol,Dealer,73.9,Manual,First Owner,16.47,1198,FWD,5,5
958,Sunny XL CVT,/used-car-details/used-Nissan-Sunny-2014-2016-XL-CVT-cars-Kolkata_EE54702ABEC3340EFD81AA3A1B9DBF7A.htm,Nissan,5,5.0,13.4942,30030,Petrol,Dealer,99.6,Automatic,First Owner,17.97,1498,FWD,5,5
959,Thar LX 4-Str Convert Top Diesel,/used-car-details/used-Mahindra-Thar-LX-4-Str-Convert-Top-Diesel-cars-Kolkata_C0CF36D957786A8F453E125507DBDEB5.htm,Mahindra,0,14.49,16.24,2089,Diesel,Dealer,130.0,Manual,First Owner,15.2,2184,4X4,4,6
960,Alto K10 LXI,/used-car-details/used-Maruti-Alto-K10-LXI-cars-Kolkata_9B38092E0F0D895A343460065AF8F0C5.htm,Maruti,8,2.0,5.3977,24418,Petrol,Dealer,67.05,Manual,First Owner,23.95,998,FWD,5,5
961,Santro Xing GL Plus,/used-car-details/used-Hyundai-Santro-Xing-GL-Plus-cars-Kolkata_81548B3BDD1C353D60BE0B8B47704C6F.htm,Hyundai,11,1.45,3.9133,70000,Petrol,Dealer,62.1,Manual,First Owner,17.92,1086,FWD,5,5
962,Grand i10 Magna,/used-car-details/used-Hyundai-Grand-i10-2013-2016-Magna-cars-Kolkata_818A9B67A644D84EF5E411D71CC9374C.htm,Hyundai,6,3.55,9.5809,27998,Petrol,Dealer,82.0,Manual,Second Owner,18.9,1197,FWD,5,5
963,Swift VDI,/used-car-details/used-Maruti-Swift-2014-2021-VDI-cars-Kolkata_12B7DA461CE1E3B2C14E5EE915D0094D.htm,Maruti,7,3.7,9.9857,45000,Diesel,Dealer,74.0,Manual,First Owner,28.4,1248,FWD,5,5
964,Alto K10 VXI,/used-car-details/used-Maruti-Alto-K10-VXI-cars-Kolkata_B742769FB640968A36957475A50C07B2.htm,Maruti,7,2.47,6.6661,8700,Petrol,Dealer,67.05,Manual,First Owner,23.95,998,FWD,5,5
965,Scala RxZ AT,/used-car-details/used-Renault-Scala-RxZ-AT-cars-Kolkata_A474D3A7087383EB9FFDFEE75E5B30E2.htm,Renault,6,4.51,12.1718,48000,Petrol,Dealer,99.6,Automatic,First Owner,17.97,1498,FWD,5,5
966,Swift Dzire AMT ZDI Plus,/used-car-details/used-Maruti-Dzire-2017-2020-AMT-ZDI-Plus-cars-Kolkata_F40ECBC537740FF2A33E3734EA3D96C8.htm,Maruti,4,6.49,17.5155,28157,Diesel,Dealer,74.02,Automatic,First Owner,28.4,1248,FWD,5,5
967,Sunny Diesel XV,/used-car-details/used-Nissan-Sunny-2011-2013-Diesel-XV-cars-Kolkata_985B686F2919D4A016A7179E62EC3A2E.htm,Nissan,7,3.49,9.4189,37256,Diesel,Dealer,84.8,Manual,First Owner,21.64,1461,FWD,5,5
968,Swift Dzire VDI,/used-car-details/used-Maruti-Swift-Dzire-2014-2017-VDI-cars-Kolkata_F4AF98EEA365E7C8B0E54CD6042AD3B4.htm,Maruti,5,4.6,12.4147,135000,Diesel,Individual,74.0,Manual,First Owner,26.59,1248,FWD,5,5
969,Grand i10 Magna,/used-car-details/used-Hyundai-Grand-i10-Magna-cars-Kolkata_975E247967D2887791C7827654848DA8.htm,Hyundai,5,3.55,9.5809,53000,Petrol,Dealer,81.86,Manual,First Owner,18.9,1197,FWD,5,5
970,i10 Magna,/used-car-details/used-Hyundai-i10-Magna-cars-Kolkata_6D072B51A6CB1F904AFC3812344890B0.htm,Hyundai,8,2.45,6.6122,35000,Petrol,Dealer,78.9,Manual,First Owner,20.36,1197,FWD,5,5
971,Swift ZXI,/used-car-details/used-Maruti-Swift-2011-2014-ZXI-cars-Kolkata_A01150200115AC1DFFDB16C61D1AF54B.htm,Maruti,9,3.35,7.99,37000,Petrol,Dealer,85.8,Manual,First Owner,18.6,1197,FWD,5,5
972,Wagon R Stingray VXI,/used-car-details/used-Maruti-Wagon-R-Stingray-VXI-cars-Kolkata_2150FD3880750C636E617AED9A17F7F6.htm,Maruti,5,3.3,8.9062,55000,Petrol,Dealer,67.04,Manual,First Owner,20.51,998,FWD,5,5
973,Baleno 1.2 Delta,/used-car-details/used-Maruti-Baleno-1.2-Delta-cars-Kolkata_144FCF1F7A9C676C8AE1D79B468C6E4E.htm,Maruti,5,4.75,8.6,30000,Petrol,Dealer,83.1,Manual,First Owner,21.4,1197,FWD,5,5
974,X1 xDrive 20d xLine,/used-car-details/used-BMW-X1-2015-2020-xDrive-20d-xLine-cars-Kolkata_15F41E92AF94B9F7AAD8AAD370C5970E.htm,BMW,4,22.5,60.7238,36000,Diesel,Dealer,190.0,Automatic,First Owner,20.68,1995,AWD,5,8
975,Mobilio RS i-DTEC,/used-car-details/used-Honda-Mobilio-RS-i-DTEC-cars-Kolkata_D27EABA68CC1442A8A25BDD899E45966.htm,Honda,7,4.99,13.4672,39000,Diesel,Dealer,98.6,Manual,First Owner,24.5,1498,FWD,7,5
976,Swift Dzire LDI,/used-car-details/used-Maruti-Swift-Dzire-2011-2014-LDI-cars-Kolkata_572E9CE561D44BA46E4DB76C9D2ED6B5.htm,Maruti,8,3.35,9.0411,70000,Diesel,Individual,74.0,Manual,First Owner,23.4,1248,FWD,5,5
977,i20 Active S Diesel,/used-car-details/used-Hyundai-i20-Active-S-Diesel-cars-Kolkata_5FED37968157EDDC44643EE6D0029D00.htm,Hyundai,6,5.25,14.1689,25225,Diesel,Dealer,88.76,Manual,Second Owner,21.19,1396,FWD,5,6
978,Grande Punto EVO 90HP 1.3 Sport,/used-car-details/used-Fiat-Grande-Punto-EVO-90HP-1.3-Sport-cars-Kolkata_5B6DF2248F70BFB0F1F8E35752DDB8DA.htm,Fiat,8,1.85,4.9928,50000,Diesel,Individual,91.7,Manual,Second Owner,20.5,1248,FWD,5,5
979,Santro Xing GLS,/used-car-details/used-Hyundai-Santro-Xing-GLS-cars-Kolkata_9762E90448F87DD4020AB6F9B945716B.htm,Hyundai,11,1.65,4.4531,61000,Petrol,Dealer,62.1,Manual,First Owner,17.92,1086,FWD,5,5
980,Eeco 5 STR With AC Plus HTR CNG,/used-car-details/used-Maruti-Eeco-5-STR-With-AC-Plus-HTR-CNG-cars-Kolkata_86D9CD9A2AFE2B6CF0CBBFEF3EE5B58B.htm,Maruti,8,1.65,4.4531,90000,CNG,Individual,73.0,Manual,Third Owner,15.1,1196,RWD,5,5
981,Duster 85PS Diesel RxL,/used-car-details/used-Renault-Duster-2016-2019-85PS-Diesel-RxL-cars-Kolkata_66D9D897D0A9812BCB8B9522832B6857.htm,Renault,5,5.95,16.0581,40000,Diesel,Dealer,83.8,Manual,First Owner,19.87,1461,FWD,5,5
982,XUV500 W5,/used-car-details/used-Mahindra-XUV500-W5-cars-Kolkata_82F884BBAD20DA91347772B00DE688D7.htm,Mahindra,3,10.95,20.52,21000,Diesel,Dealer,152.87,Manual,First Owner,15.1,2179,FWD,7,6
983,Swift AMT ZXI Plus BSIV,/used-car-details/used-Maruti-Swift-2014-2021-AMT-ZXI-Plus-BSIV-cars-Kolkata_429E8014F76E5069C17A3F92CFA9F541.htm,Maruti,3,6.25,7.99,46000,Petrol,Dealer,81.8,Automatic,First Owner,22.0,1197,,5,5
984,i20 Sportz 1.2,/used-car-details/used-Hyundai-i20-2015-2017-Sportz-1.2-cars-Kolkata_A405801D686B0B33CACF8B45D462CA14.htm,Hyundai,4,5.5,10.18,33000,Petrol,Dealer,81.83,Manual,First Owner,18.6,1197,FWD,5,5
985,Endeavour 2.2 Titanium AT 4X2,/used-car-details/used-Ford-Endeavour-2015-2020-2.2-Titanium-AT-4X2-cars-Kolkata_B3508B6EDB7A91226BEC3A5D9A5385E4.htm,Ford,5,22.5,39.12,92000,Diesel,Dealer,158.0,Automatic,First Owner,12.62,2198,FWD,7,6
986,Brio S MT,/used-car-details/used-Honda-Brio-2013-2016-S-MT-cars-Kolkata_2ACBDB32D3565919E0760F57703E579A.htm,Honda,8,2.95,7.9616,28151,Petrol,Dealer,86.8,Manual,First Owner,19.4,1198,FWD,5,5
987,Ertiga ZXI Plus,/used-car-details/used-Maruti-Ertiga-ZXI-Plus-cars-Kolkata_7F2301019E3F3F21873CBB744E102FD2.htm,Maruti,2,8.85,10.26,7000,Petrol,Dealer,103.26,Manual,First Owner,19.01,1462,FWD,7,5
988,Duster 85PS Diesel RxS,/used-car-details/used-Renault-Duster-2016-2019-85PS-Diesel-RxS-cars-Kolkata_DA0176CE092D64C5CFF5378719D02F8F.htm,Renault,5,5.75,15.5183,23000,Diesel,Dealer,83.8,Manual,First Owner,19.87,1461,FWD,5,5
989,i10 Sportz,/used-car-details/used-Hyundai-i10-Sportz-cars-Kolkata_DE383905B12CBC5A7F36FD3C1F38DD49.htm,Hyundai,10,1.65,4.4531,40000,Petrol,Individual,78.9,Manual,Third Owner,20.36,1197,FWD,5,5
990,Santro GLS II - Euro II,/used-car-details/used-Hyundai-Santro-GLS-II---Euro-II-cars-Kolkata_90BAAF58B68ACC5B65706DFB485182CB.htm,Hyundai,22,0.95,6.26,120000,Petrol,Individual,97.0140904669263,Manual,Third Owner,18.973914285714287,1452,,5,5
991,Swift LXi BSIV,/used-car-details/used-Maruti-Swift-2004-2011-LXi-BSIV-cars-Kolkata_1140701AAEF5127EC5BFE24EABCE5732.htm,Maruti,10,2.2,7.99,73000,Petrol,Individual,85.0,Manual,Second Owner,16.1,1197,,5,5
992,EON Magna,/used-car-details/used-Hyundai-EON-Magna-cars-Kolkata_C587434C6D8EC73716F80EF8D4523ECB.htm,Hyundai,9,1.9,5.1278,37224,Petrol,Dealer,55.0,Manual,First Owner,22.0,814,RWD,5,5
993,XF 2.2 Litre Luxury,/used-car-details/used-Jaguar-XF-2.2-Litre-Luxury-cars-Kolkata_01323EBAAB83DAC177EEFCF859770128.htm,Jaguar,8,19.5,52.6273,41000,Diesel,Dealer,187.7,Automatic,First Owner,16.36,2179,RWD,5,8
994,Wagon R VXI,/used-car-details/used-Maruti-Wagon-R-VXI-cars-Kolkata_6877150B5D25711F100AD2ED9392B1D5.htm,Maruti,3,3.75,6.1899999999999995,25000,Petrol,Dealer,67.05,Manual,First Owner,21.79,998,FWD,5,5
995,i10 Era,/used-car-details/used-Hyundai-i10-Era-cars-Kolkata_174A3206292202E8EC2F8B588E11CCBB.htm,Hyundai,8,2.69,7.2599,19966,Petrol,Dealer,68.05,Manual,First Owner,19.81,1086,FWD,5,5
996,i20 Sportz 1.4 CRDi,/used-car-details/used-Hyundai-i20-2012-2014-Sportz-1.4-CRDi-cars-Kolkata_32B66273CE258EDB470DD838F34F95D7.htm,Hyundai,5,5.25,10.575,19000,Diesel,Dealer,88.76,Manual,Second Owner,21.9,1396,FWD,5,6
997,Venue SX Opt Turbo BSIV,/used-car-details/used-Hyundai-Venue-SX-Opt-Turbo-BSIV-cars-Kolkata_A183F50DD23E7AB2BFA9EAD57E260602.htm,Hyundai,2,9.25,10.475,6000,Petrol,Dealer,118.35,Manual,First Owner,18.27,998,FWD,5,6
998,XUV500 W4,/used-car-details/used-Mahindra-XUV500-W4-cars-Kolkata_A372D94F31D30E84E178E981373060C7.htm,Mahindra,5,6.5,20.52,60000,Diesel,Dealer,140.0,Manual,First Owner,16.0,2179,FWD,7,6
999,RediGO S,/used-car-details/used-Datsun-redi-GO-2016-2020-S-cars-Kolkata_288554BEBAB36E59A3444492E3719F68.htm,Datsun,2,2.99,4.885,8000,Petrol,Dealer,53.64,Manual,First Owner,22.7,799,2WD,5,5
1000,Laura Ambition 2.0 TDI CR AT,/used-car-details/used-Skoda-Laura-Ambition-2.0-TDI-CR-AT-cars-Kolkata_8AEF4B353B94805947FD1C1F944088F8.htm,Skoda,9,3.8,10.2556,54000,Diesel,Dealer,138.1,Automatic,First Owner,20.0,1968,FWD,5,6
1001,Innova Crysta 2.4 G MT,/used-car-details/used-Toyota-Innova-Crysta-2016-2020-2.4-G-MT-cars-Kolkata_1BEC7824B8B7BAB2D2D4E148971E7440.htm,Toyota,4,13.99,23.87,120000,Diesel,Dealer,147.51,Manual,First Owner,13.68,2393,RWD,7,5
1002,Rapid 1.6 TDI Elegance Plus,/used-car-details/used-Skoda-Rapid-2011-2013-1.6-TDI-Elegance-Plus-cars-Kolkata_A9A2AC443C551351A613383CBF520836.htm,Skoda,8,3.49,9.4189,38226,Diesel,Dealer,103.5,Manual,First Owner,20.5,1598,FWD,5,5
1003,Beat LS,/used-car-details/used-Chevrolet-Beat-2010-2013-LS-cars-Kolkata_6D2AD2F59D2CCBF56DA430387701A71C.htm,Chevrolet,11,0.89,2.402,49568,Petrol,Dealer,79.4,Manual,First Owner,18.6,1199,FWD,5,5
1004,Tiago 1.2 Revotron XT,/used-car-details/used-Tata-Tiago-2016-2019-1.2-Revotron-XT-cars-Kolkata_71C8215A7ACA15CC7A1F44E18F896D85.htm,Tata,5,3.15,6.73,34000,Petrol,Dealer,84.0,Manual,First Owner,23.84,1199,FWD,5,5
1005,Ecosport 1.5 Diesel Titanium,/used-car-details/used-Ford-Ecosport-2015-2021-1.5-Diesel-Titanium-cars-Kolkata_43E8A84C8601CAAE81888AEDF73A2E35.htm,Ford,3,7.49,11.684999999999999,46608,Diesel,Dealer,98.96,Manual,First Owner,21.7,1498,FWD,5,5
1006,Duster 85PS Diesel RxE,/used-car-details/used-Renault-Duster-2016-2019-85PS-Diesel-RxE-cars-Kolkata_E735C1AD8D7691B7428E66A850624904.htm,Renault,4,6.0,16.193,26000,Diesel,Dealer,83.8,Manual,First Owner,19.87,1461,FWD,5,5
1007,Bolero Power Plus SLE,/used-car-details/used-Mahindra-Bolero-Power-Plus-SLE-cars-Kolkata_82C21B3583A92847238548C05960C213.htm,Mahindra,3,5.85,15.7882,95000,Diesel,Dealer,70.0,Manual,First Owner,16.5,1493,RWD,7,5
1008,New Safari DICOR 2.2 EX 4x2,/used-car-details/used-Tata-Safari-2005-2017-DICOR-2.2-EX-4x2-cars-Kolkata_0728D3AA6AD29131572B15D8FC628516.htm,Tata,12,4.0,20.65,40000,Diesel,Individual,138.1,Manual,First Owner,11.57,2179,FWD,7,5
1009,Verna Transform SX VGT CRDi,/used-car-details/used-Hyundai-Verna-2010-2011-Transform-SX-VGT-CRDi-cars-Kolkata_E29231804BC709FCEBD8FA1B84DFC5AC.htm,Hyundai,11,1.99,14.535,50111,Diesel,Dealer,110.0,Manual,First Owner,16.2,1493,Two Wheel Drive,5,5
1010,Polo Petrol Comfortline 1.2L,/used-car-details/used-Volkswagen-Polo-2009-2013-Petrol-Comfortline-1.2L-cars-Kolkata_98D1C329604AF899F77188B186EA217F.htm,Volkswagen,10,2.79,8.985,37256,Petrol,Dealer,73.9,Manual,First Owner,16.47,1198,FWD,5,5
1011,Ciaz 1.4 Delta,/used-car-details/used-Maruti-Ciaz-1.4-Delta-cars-Kolkata_057EE4A70406EADDC1D706A996725599.htm,Maruti,4,5.45,11.26,58000,Petrol,Dealer,91.1,Manual,First Owner,20.73,1373,FWD,5,5
1012,Zen Estilo Sports,/used-car-details/used-Maruti-Zen-Estilo-Sports-cars-Kolkata_0D295B4365BDC72958E1E5BD10EF210F.htm,Maruti,13,1.5,4.0483,30000,Petrol,Individual,64.9,Manual,First Owner,16.9,1061,2WD,5,5
1013,Compass 2.0 Limited Option,/used-car-details/used-Jeep-Compass-2017-2021-2.0-Limited-Option-cars-Kolkata_1890EFDAE7C9E993A9B1890B35FF075B.htm,Jeep,4,16.0,26.43,90000,Diesel,Individual,170.0,Manual,First Owner,17.1,1956,4X2,5,6
1014,City 1.5 V MT,/used-car-details/used-Honda-City-2008-2011-1.5-V-MT-cars-Kolkata_B91BCF138D8D90C93FFE6F501E3510E4.htm,Honda,11,2.75,14.545000000000002,68000,Petrol,Dealer,118.0,Manual,First Owner,17.0,1497,FWD,5,5
1015,Figo Petrol ZXI,/used-car-details/used-Ford-Figo-2010-2012-Petrol-ZXI-cars-Kolkata_88372FCA3FCA85BFE891544174521B02.htm,Ford,11,1.7,7.895,55000,Petrol,Dealer,70.0,Manual,First Owner,15.6,1196,Front Wheel Drive,5,5
1016,Swift LDI BSIV,/used-car-details/used-Maruti-Swift-2014-2021-LDI-BSIV-cars-Kolkata_20C03BD97F794187B937E2AA77B2E2E4.htm,Maruti,5,4.0,10.7953,130130,Diesel,Dealer,74.0,Manual,First Owner,25.2,1248,FWD,5,5
1017,Fortuner 4x2 Manual,/used-car-details/used-Toyota-Fortuner-2011-2016-4x2-Manual-cars-Kolkata_F54C41611BD54DF8044F1A37BC0FCD0A.htm,Toyota,8,13.0,39.905,107034,Diesel,Dealer,168.5,Manual,First Owner,13.0,2982,FWD,7,5
1018,Duster Petrol RxE,/used-car-details/used-Renault-Duster-2016-2019-Petrol-RxE-cars-Kolkata_D2EDF92A352C082455FDF2AC021B5AFE.htm,Renault,4,6.5,13.465,16000,Petrol,Dealer,102.53,Manual,Second Owner,13.06,1598,FWD,5,5
1019,Innova 2.5 Z Diesel 7 Seater BS IV,/used-car-details/used-Toyota-Innova-2.5-Z-Diesel-7-Seater-BS-IV-cars-Kolkata_EBC40D56055F2EB4ED947C76CF2D42E8.htm,Toyota,7,8.25,22.2654,81000,Diesel,Dealer,100.6,Manual,First Owner,12.99,2494,FWD,7,5
1020,Creta 1.6 VTVT SX Plus,/used-car-details/used-Hyundai-Creta-2015-2020-1.6-VTVT-SX-Plus-cars-Kolkata_3E581B5F4E97D70C9E314C908EC96CBE.htm,Hyundai,4,8.25,15.625,53000,Petrol,Dealer,121.3,Manual,First Owner,13.0,1591,FWD,5,6
1021,Swift VXi BSIV,/used-car-details/used-Maruti-Swift-2004-2011-VXi-BSIV-cars-Kolkata_E54DCDEF1BFEDA206A851CB61AC490EA.htm,Maruti,10,2.45,7.99,48000,Petrol,Dealer,85.0,Manual,First Owner,16.1,1197,,5,5
1022,KUV 100 mFALCON G80 K4 Plus,/used-car-details/used-Mahindra-KUV-100-2016-2017-mFALCON-G80-K4-Plus-cars-Kolkata_B5ED24694F9335C1F6A50B2057B17E9B.htm,Mahindra,5,2.55,8.17,45471,Petrol,Individual,82.0,Manual,Second Owner,18.15,1198,FWD,6,5
1023,i20 Asta 1.4 CRDi,/used-car-details/used-Hyundai-i20-2015-2017-Asta-1.4-CRDi-cars-Kolkata_19E7529BE427981BF9CD5F69F5F14B2E.htm,Hyundai,6,4.95,10.575,52000,Diesel,Dealer,88.73,Manual,First Owner,22.54,1396,FWD,5,6
1024,Venue SX Turbo,/used-car-details/used-Hyundai-Venue-SX-Turbo-cars-Kolkata_2C41B2A7CCF30E7E3F263B5C59078143.htm,Hyundai,1,9.5,10.475,13000,Petrol,Dealer,118.35,Manual,First Owner,18.27,998,FWD,5,6
1025,Swift VXI,/used-car-details/used-Maruti-Swift-2011-2014-VXI-cars-Kolkata_82FC273BF59A7804092D381E13AEC3BC.htm,Maruti,8,3.25,7.99,50000,Petrol,Dealer,85.8,Manual,First Owner,18.6,1197,FWD,5,5
1026,Rapid 1.6 TDI Elegance,/used-car-details/used-Skoda-Rapid-2011-2013-1.6-TDI-Elegance-cars-Kolkata_712DC29A6F2BCDA1BAA0562F0DA6F6EE.htm,Skoda,8,3.25,8.7712,27000,Diesel,Dealer,103.5,Manual,First Owner,20.5,1598,FWD,5,5
1027,Tiago XZA Plus,/used-car-details/used-Tata-Tiago-2019-2020-XZA-Plus-cars-Kolkata_9664274386B54B272A46A30B9D421D87.htm,Tata,2,5.25,6.73,9000,Petrol,Dealer,83.83,Automatic,First Owner,23.84,1199,FWD,5,5
1028,XUV500 W4,/used-car-details/used-Mahindra-XUV500-W4-cars-Kolkata_1B23B1ED0224FFDC77209BE333F6B849.htm,Mahindra,7,5.0,20.52,56166,Diesel,Dealer,140.0,Manual,First Owner,16.0,2179,FWD,7,6
1029,i20 Magna Plus BSIV,/used-car-details/used-Hyundai-Elite-i20-2017-2020-Magna-Plus-BSIV-cars-Kolkata_584C8D8AA6E3159500FB877CC3AC9DFF.htm,Hyundai,3,5.45,10.18,14500,Petrol,Dealer,81.86,Manual,First Owner,18.6,1197,FWD,5,5
1030,Figo Aspire 1.2 Ti-VCT Trend,/used-car-details/used-Ford-Aspire-1.2-Ti-VCT-Trend-cars-Kolkata_B54C1466E66B1F03512F30139B708F19.htm,Ford,5,3.25,8.29,90000,Petrol,Individual,86.8,Manual,First Owner,18.16,1196,FWD,5,5
1031,Swift VXI BSIV,/used-car-details/used-Maruti-Swift-2014-2021-VXI-BSIV-cars-Kolkata_87CAA3FCF62F269F67C4831F3DF5DD7A.htm,Maruti,2,5.0,7.99,15000,Petrol,Dealer,81.8,Manual,First Owner,22.0,1197,FWD,5,5
1032,Creta 1.6 CRDi SX,/used-car-details/used-Hyundai-Creta-2015-2020-1.6-CRDi-SX-cars-Kolkata_9B944F5F4DC90C73B47ED9B058465926.htm,Hyundai,4,8.55,15.835,43000,Diesel,Dealer,126.2,Manual,First Owner,19.67,1582,FWD,5,6
1033,Ciaz ZDi Plus SHVS,/used-car-details/used-Maruti-Ciaz-2014-2017-ZDi-Plus-SHVS-cars-Kolkata_CDA1E79DB2BD959DD44BAEDEF9B39E2D.htm,Maruti,4,6.5,17.5424,19000,Diesel,Dealer,88.5,Manual,First Owner,28.09,1248,FWD,5,5
1034,EON Era Plus,/used-car-details/used-Hyundai-EON-Era-Plus-cars-Kolkata_009C9FC8339A7A6CC317112841B6E1D4.htm,Hyundai,3,2.59,6.99,25000,Petrol,Dealer,55.2,Manual,First Owner,21.1,814,FWD,5,5
1035,Wagon R LXI,/used-car-details/used-Maruti-Wagon-R-LXI-cars-Kolkata_3590D7FECBA00855E31D69D719D8EAA1.htm,Maruti,8,2.75,6.1899999999999995,40000,Petrol,Dealer,67.05,Manual,First Owner,21.79,998,FWD,5,5
